ind,PDB_chain,LIG,ro_label,lo_label,pVina,conf_id,conf_rank
455,8FP0_A,6SC,1,0,6.4268393800000005,1,3
455,8FP0_A,6SC,1,0,6.4253724,1,4
455,8FP0_A,6SC,1,0,6.35862481,1,5
455,8FP0_A,6SC,1,0,6.299212119999999,1,6
455,8FP0_A,6SC,1,0,6.245667350000001,1,7
455,8FP0_A,6SC,1,0,6.20752587,1,8
455,8FP0_A,6SC,1,0,6.17525231,1,9
456,7RWF_A,6SC,1,0,6.20899285,1,1
456,7RWF_A,6SC,1,0,5.908995439999999,1,2
456,7RWF_A,6SC,1,0,5.86865349,1,3
456,7RWF_A,6SC,1,0,5.83271248,1,4
456,7RWF_A,6SC,1,0,5.81364174,1,5
456,7RWF_A,6SC,1,0,5.79237053,1,6
456,7RWF_A,6SC,1,0,5.6229343400000005,1,7
456,7RWF_A,6SC,1,0,5.57745796,1,8
456,7RWF_A,6SC,1,0,5.50704292,1,9
457,3PXF_A,6SC,3,0,6.58160577,1,1
457,3PXF_A,6SC,3,0,6.374028099999999,1,2
457,3PXF_A,6SC,3,0,6.35349038,1,3
457,3PXF_A,6SC,3,0,6.32855172,1,4
457,3PXF_A,6SC,3,0,6.315348899999999,1,5
457,3PXF_A,6SC,3,0,6.25153527,1,6
457,3PXF_A,6SC,3,0,6.01168404,1,7
457,3PXF_A,6SC,3,0,5.9706086,1,8
457,3PXF_A,6SC,3,0,5.897259599999999,1,9
458,3PXQ_A,6SC,3,0,7.00116205,1,1
458,3PXQ_A,6SC,3,0,6.98649225,1,2
458,3PXQ_A,6SC,3,0,6.93514795,1,3
458,3PXQ_A,6SC,3,0,6.84639566,1,4
458,3PXQ_A,6SC,3,0,6.8119216300000005,1,5
458,3PXQ_A,6SC,3,0,6.79798532,1,6
458,3PXQ_A,6SC,3,0,6.77891458,1,7
458,3PXQ_A,6SC,3,0,6.72536981,1,8
458,3PXQ_A,6SC,3,0,6.72316934,1,9
459,4EZ7_A,6SC,3,0,7.11998743,1,1
459,4EZ7_A,6SC,3,0,6.92707956,1,2
459,4EZ7_A,6SC,3,0,6.877202239999999,1,3
459,4EZ7_A,6SC,3,0,6.79358438,1,4
459,4EZ7_A,6SC,3,0,6.73710565,1,5
459,4EZ7_A,6SC,3,0,6.69969766,1,6
459,4EZ7_A,6SC,3,0,6.63148309,1,7
459,4EZ7_A,6SC,3,0,6.58233926,1,8
460,1JST_A,6SC,2,0,6.11143868,1,1
460,1JST_A,6SC,2,0,5.957405779999999,1,2
460,1JST_A,6SC,2,0,5.91999779,1,3
460,1JST_A,6SC,2,0,5.87965584,1,4
460,1JST_A,6SC,2,0,5.875988389999999,1,5
460,1JST_A,6SC,2,0,5.8085073099999995,1,6
460,1JST_A,6SC,2,0,5.7909035499999995,1,7
460,1JST_A,6SC,2,0,5.77329979,1,8
460,1JST_A,6SC,2,0,5.64493904,1,9
461,7ACK_C,6SC,2,0,6.47598321,1,1
461,7ACK_C,6SC,2,0,6.43930871,1,2
461,7ACK_C,6SC,2,0,6.33955407,1,3
461,7ACK_C,6SC,2,0,6.32415078,1,4
461,7ACK_C,6SC,2,0,6.29847863,1,5
461,7ACK_C,6SC,2,0,6.266205069999999,1,6
461,7ACK_C,6SC,2,0,6.21559426,1,7
461,7ACK_C,6SC,2,0,6.2067923799999996,1,8
461,7ACK_C,6SC,2,0,5.9970142399999995,1,9
462,3BHT_A,6SC,2,0,6.82292398,1,1
462,3BHT_A,6SC,2,0,6.82292398,1,2
462,3BHT_A,6SC,2,0,6.7759806199999995,1,3
462,3BHT_A,6SC,2,0,6.6967637,1,4
462,3BHT_A,6SC,2,0,6.65128732,1,5
462,3BHT_A,6SC,2,0,6.64395242,1,6
462,3BHT_A,6SC,2,0,6.41657052,1,7
462,3BHT_A,6SC,2,0,6.39163186,1,8
462,3BHT_A,6SC,2,0,6.371827629999999,1,9
463,2C5V_C,6SC,2,0,6.76057733,1,1
463,2C5V_C,6SC,2,0,6.66962457,1,2
463,2C5V_C,6SC,2,0,6.635884030000001,1,3
463,2C5V_C,6SC,2,0,6.6102118800000005,1,4
463,2C5V_C,6SC,2,0,6.42023797,1,5
463,2C5V_C,6SC,2,0,6.3974997799999995,1,6
463,2C5V_C,6SC,2,0,6.24420037,1,7
463,2C5V_C,6SC,2,0,6.152514119999999,1,8
464,4BCM_C,6SC,2,0,6.30434655,1,1
464,4BCM_C,6SC,2,0,6.2082593600000004,1,2
464,4BCM_C,6SC,2,0,6.11877358,1,3
464,4BCM_C,6SC,2,0,6.06082787,1,4
464,4BCM_C,6SC,2,0,6.05569344,1,5
464,4BCM_C,6SC,2,0,6.04249062,1,6
464,4BCM_C,6SC,2,0,5.99921471,1,7
464,4BCM_C,6SC,2,0,5.972075579999999,1,8
464,4BCM_C,6SC,2,0,5.957405779999999,1,9
465,7KJS_A,6SC,2,0,6.41877099,1,1
465,7KJS_A,6SC,2,0,6.40043374,1,2
465,7KJS_A,6SC,2,0,6.09310143,1,3
465,7KJS_A,6SC,2,0,6.08136559,1,4
465,7KJS_A,6SC,2,0,6.0586274,1,5
465,7KJS_A,6SC,2,0,5.96180672,1,6
465,7KJS_A,6SC,2,0,5.953004839999999,1,7
465,7KJS_A,6SC,2,0,5.915596849999999,1,8
465,7KJS_A,6SC,2,0,5.8312455,1,9
466,3BHU_A,6SC,2,0,6.5808722799999995,1,1
466,3BHU_A,6SC,2,0,6.539063349999999,1,2
466,3BHU_A,6SC,2,0,6.45104455,1,3
466,3BHU_A,6SC,2,0,6.26253762,1,4
466,3BHU_A,6SC,2,0,6.19872399,1,5
466,3BHU_A,6SC,2,0,6.1957900299999995,1,6
466,3BHU_A,6SC,2,0,6.176719289999999,1,7
466,3BHU_A,6SC,2,0,6.12610848,1,8
467,4CFW_C,6SC,2,0,6.5896741599999995,1,1
467,4CFW_C,6SC,2,0,6.542730799999999,1,2
467,4CFW_C,6SC,2,0,6.47158227,1,3
467,4CFW_C,6SC,2,0,6.3960328,1,4
467,4CFW_C,6SC,2,0,6.17305184,1,5
467,4CFW_C,6SC,2,0,6.160582509999999,1,6
467,4CFW_C,6SC,2,0,5.97574303,1,7
467,4CFW_C,6SC,2,0,5.87892235,1,8
467,4CFW_C,6SC,2,0,5.84078087,1,9
468,1B38_A,6SC,1,0,6.73930612,1,1
468,1B38_A,6SC,1,0,6.54713174,1,2
468,1B38_A,6SC,1,0,6.44884408,1,3
468,1B38_A,6SC,1,0,6.445176630000001,1,4
468,1B38_A,6SC,1,0,6.43637475,1,5
468,1B38_A,6SC,1,0,6.31681588,1,6
468,1B38_A,6SC,1,0,6.29627816,1,7
468,1B38_A,6SC,1,0,6.29554467,1,8
468,1B38_A,6SC,1,0,6.14224526,1,9
469,4FKG_A,6SC,1,0,6.59554208,1,1
469,4FKG_A,6SC,1,0,6.5860067099999995,1,2
469,4FKG_A,6SC,1,0,6.542730799999999,1,3
469,4FKG_A,6SC,1,0,6.475249719999999,1,4
469,4FKG_A,6SC,1,0,6.44811059,1,5
469,4FKG_A,6SC,1,0,6.44664361,1,6
469,4FKG_A,6SC,1,0,6.141511769999999,1,7
469,4FKG_A,6SC,1,0,6.08576653,1,8
469,4FKG_A,6SC,1,0,5.897259599999999,1,9
470,2R3R_A,6SC,1,0,5.913396379999999,1,1
470,2R3R_A,6SC,1,0,5.84811577,1,2
470,2R3R_A,6SC,1,0,5.42635902,1,3
470,2R3R_A,6SC,1,0,5.4014203599999995,1,4
470,2R3R_A,6SC,1,0,5.35374351,1,5
470,2R3R_A,6SC,1,0,5.26425773,1,6
470,2R3R_A,6SC,1,0,5.180639869999999,1,7
470,2R3R_A,6SC,1,0,5.13663047,1,8
470,2R3R_A,6SC,1,0,5.11022483,1,9
471,1GIH_A,6SC,1,0,7.1368577,1,1
471,1GIH_A,6SC,1,0,6.92781305,1,2
471,1GIH_A,6SC,1,0,6.81338861,1,3
471,1GIH_A,6SC,1,0,6.66669061,1,4
471,1GIH_A,6SC,1,0,6.62268121,1,5
471,1GIH_A,6SC,1,0,6.59554208,1,6
471,1GIH_A,6SC,1,0,6.473049249999999,1,7
471,1GIH_A,6SC,1,0,6.39383233,1,8
471,1GIH_A,6SC,1,0,6.366693199999999,1,9
472,2BHE_A,6SC,1,0,5.79823845,1,1
472,2BHE_A,6SC,1,0,5.73002388,1,2
472,2BHE_A,6SC,1,0,5.562788159999999,1,3
472,2BHE_A,6SC,1,0,5.46230003,1,4
472,2BHE_A,6SC,1,0,5.44836372,1,5
472,2BHE_A,6SC,1,0,5.37134727,1,6
472,2BHE_A,6SC,1,0,5.32000297,1,7
472,2BHE_A,6SC,1,0,5.27305961,1,8
472,2BHE_A,6SC,1,0,5.27159263,1,9
473,4FKI_A,6SC,1,0,6.72316934,1,1
473,4FKI_A,6SC,1,0,6.6168132900000005,1,2
473,4FKI_A,6SC,1,0,6.40923562,1,3
473,4FKI_A,6SC,1,0,6.259603660000001,1,4
473,4FKI_A,6SC,1,0,6.2126603000000005,1,5
473,4FKI_A,6SC,1,0,6.20312493,1,6
473,4FKI_A,6SC,1,0,5.89432564,1,7
473,4FKI_A,6SC,1,0,5.8459153,1,8
473,4FKI_A,6SC,1,0,5.83417946,1,9
474,1GIJ_A,6SC,1,0,6.93661493,1,1
474,1GIJ_A,6SC,1,0,6.67182504,1,2
474,1GIJ_A,6SC,1,0,6.486985559999999,1,3
474,1GIJ_A,6SC,1,0,6.45837945,1,4
474,1GIJ_A,6SC,1,0,6.43490777,1,5
474,1GIJ_A,6SC,1,0,6.4033677,1,6
474,1GIJ_A,6SC,1,0,6.2860093,1,7
474,1GIJ_A,6SC,1,0,6.19138909,1,8
474,1GIJ_A,6SC,1,0,6.01168404,1,9
475,2VTR_A,6SC,1,0,6.747374509999999,1,1
475,2VTR_A,6SC,1,0,6.74150659,1,2
475,2VTR_A,6SC,1,0,6.452511530000001,1,3
475,2VTR_A,6SC,1,0,6.4400422,1,4
475,2VTR_A,6SC,1,0,6.43050683,1,5
475,2VTR_A,6SC,1,0,6.4180375,1,6
475,2VTR_A,6SC,1,0,6.259603660000001,1,7
475,2VTR_A,6SC,1,0,6.19872399,1,8
475,2VTR_A,6SC,1,0,6.1686509,1,9
476,7S7A_A,1PU,1,0,7.363506109999999,1,1
476,7S7A_A,1PU,1,0,6.7899169299999995,1,2
476,7S7A_A,1PU,1,0,5.785035629999999,1,3
476,7S7A_A,1PU,1,0,5.63173622,1,4
476,7S7A_A,1PU,1,0,5.30753364,1,5
476,7S7A_A,1PU,1,0,5.28479545,1,6
476,7S7A_A,1PU,1,0,5.24958793,1,7
477,8FOW_A,1PU,1,0,6.893339019999999,1,1
477,8FOW_A,1PU,1,0,6.771579679999999,1,2
477,8FOW_A,1PU,1,0,6.4041011899999996,1,3
477,8FOW_A,1PU,1,0,6.30874749,1,4
477,8FOW_A,1PU,1,0,5.953004839999999,1,5
477,8FOW_A,1PU,1,0,5.79017006,1,6
477,8FOW_A,1PU,1,0,5.61926689,1,7
477,8FOW_A,1PU,1,0,5.52831413,1,8
477,8FOW_A,1PU,1,0,5.51657829,1,9
478,7S9X_A,1PU,1,0,7.64443278,1,1
478,7S9X_A,1PU,1,0,5.89359215,1,2
478,7S9X_A,1PU,1,0,5.58992729,1,3
478,7S9X_A,1PU,1,0,5.48137077,1,4
478,7S9X_A,1PU,1,0,5.48063728,1,5
479,7RXO_A,1PU,1,0,7.532942299999999,1,1
479,7RXO_A,1PU,1,0,6.64615289,1,2
479,7RXO_A,1PU,1,0,6.350556419999999,1,3
479,7RXO_A,1PU,1,0,6.14004479,1,4
479,7RXO_A,1PU,1,0,6.07036324,1,5
479,7RXO_A,1PU,1,0,6.0586274,1,6
479,7RXO_A,1PU,1,0,5.964740679999999,1,7
479,7RXO_A,1PU,1,0,5.77109932,1,8
479,7RXO_A,1PU,1,0,5.76083046,1,9
480,7S84_A,1PU,1,0,6.42023797,1,1
480,7S84_A,1PU,1,0,6.38649743,1,2
480,7S84_A,1PU,1,0,6.36082528,1,3
480,7S84_A,1PU,1,0,6.2786744,1,4
480,7S84_A,1PU,1,0,6.22366265,1,5
480,7S84_A,1PU,1,0,6.12390801,1,6
480,7S84_A,1PU,1,0,6.1173066,1,7
480,7S84_A,1PU,1,0,6.11363915,1,8
480,7S84_A,1PU,1,0,6.076231160000001,1,9
481,7S85_A,1PU,1,0,5.779167709999999,1,1
481,7S85_A,1PU,1,0,5.71535408,1,2
481,7S85_A,1PU,1,0,5.63100273,1,3
481,7S85_A,1PU,1,0,5.56425514,1,4
481,7S85_A,1PU,1,0,5.4938401,1,5
481,7S85_A,1PU,1,0,5.42709251,1,6
481,7S85_A,1PU,1,0,5.4058212999999995,1,7
481,7S85_A,1PU,1,0,5.383816599999999,1,8
481,7S85_A,1PU,1,0,5.32733787,1,9
482,7S4T_A,1PU,1,0,7.3847773199999995,1,1
482,7S4T_A,1PU,1,0,5.794571,1,2
482,7S4T_A,1PU,1,0,5.79237053,1,3
482,7S4T_A,1PU,1,0,5.5231797,1,4
482,7S4T_A,1PU,1,0,5.47256889,1,5
482,7S4T_A,1PU,1,0,5.44469627,1,6
482,7S4T_A,1PU,1,0,5.190175239999999,1,7
483,8FP0_A,1PU,1,0,7.02169977,1,1
483,8FP0_A,1PU,1,0,6.8119216300000005,1,2
483,8FP0_A,1PU,1,0,6.58453973,1,3
483,8FP0_A,1PU,1,0,6.54199731,1,4
483,8FP0_A,1PU,1,0,6.52366006,1,5
483,8FP0_A,1PU,1,0,6.492119990000001,1,6
483,8FP0_A,1PU,1,0,6.352756889999999,1,7
483,8FP0_A,1PU,1,0,6.24713433,1,8
483,8FP0_A,1PU,1,0,6.00801659,1,9
484,7RWF_A,1PU,1,0,5.4146231799999995,1,1
484,7RWF_A,1PU,1,0,5.29213035,1,2
484,7RWF_A,1PU,1,0,5.27452659,1,3
484,7RWF_A,1PU,1,0,5.09188758,1,4
484,7RWF_A,1PU,1,0,5.07941825,1,5
484,7RWF_A,1PU,1,0,5.05154563,1,6
484,7RWF_A,1PU,1,0,5.03027442,1,7
484,7RWF_A,1PU,1,0,5.0258734800000004,1,8
484,7RWF_A,1PU,1,0,4.96646079,1,9
485,3PXF_A,1PU,3,0,7.20140482,1,1
485,3PXF_A,1PU,3,0,7.18600153,1,2
485,3PXF_A,1PU,3,0,6.9710889599999994,1,3
485,3PXF_A,1PU,3,0,6.7950513599999995,1,4
485,3PXF_A,1PU,3,0,6.7943178699999995,1,5
485,3PXF_A,1PU,3,0,6.7869829699999995,1,6
485,3PXF_A,1PU,3,0,6.757643369999999,1,7
485,3PXF_A,1PU,3,0,6.3952993099999995,1,8
485,3PXF_A,1PU,3,0,6.3879644099999995,1,9
486,3PXQ_A,1PU,3,0,7.14859354,1,1
486,3PXQ_A,1PU,3,0,6.91827768,1,2
486,3PXQ_A,1PU,3,0,6.891138549999999,1,3
486,3PXQ_A,1PU,3,0,6.62708215,1,4
486,3PXQ_A,1PU,3,0,6.5794053,1,5
486,3PXQ_A,1PU,3,0,6.559601069999999,1,6
486,3PXQ_A,1PU,3,0,6.37549508,1,7
486,3PXQ_A,1PU,3,0,6.30434655,1,8
486,3PXQ_A,1PU,3,0,6.1173066,1,9
487,4EZ7_A,1PU,3,0,7.528541359999999,1,1
487,4EZ7_A,1PU,3,0,7.38991175,1,2
487,4EZ7_A,1PU,3,0,7.30849436,1,3
487,4EZ7_A,1PU,3,0,7.22854395,1,4
487,4EZ7_A,1PU,3,0,6.9938271499999995,1,5
487,4EZ7_A,1PU,3,0,6.957152649999999,1,6
487,4EZ7_A,1PU,3,0,6.92267862,1,7
487,4EZ7_A,1PU,3,0,6.894806,1,8
487,4EZ7_A,1PU,3,0,6.8075206900000005,1,9
488,1JST_A,1PU,2,0,6.294077689999999,1,1
488,1JST_A,1PU,2,0,6.273539970000001,1,2
488,1JST_A,1PU,2,0,6.05422646,1,3
488,1JST_A,1PU,2,0,5.93026665,1,4
488,1JST_A,1PU,2,0,5.91706383,1,5
488,1JST_A,1PU,2,0,5.87232094,1,6
488,1JST_A,1PU,2,0,5.81950966,1,7
488,1JST_A,1PU,2,0,5.76156395,1,8
488,1JST_A,1PU,2,0,5.65374092,1,9
489,7ACK_C,1PU,2,0,7.824871319999999,1,1
489,7ACK_C,1PU,2,0,7.50653666,1,2
489,7ACK_C,1PU,2,0,7.30335993,1,3
489,7ACK_C,1PU,2,0,7.12805582,1,4
489,7ACK_C,1PU,2,0,7.11998743,1,5
489,7ACK_C,1PU,2,0,6.86619989,1,6
489,7ACK_C,1PU,2,0,6.82659143,1,7
489,7ACK_C,1PU,2,0,6.7855159899999995,1,8
489,7ACK_C,1PU,2,0,6.48111764,1,9
490,3BHT_A,1PU,2,0,6.96228708,1,1
490,3BHT_A,1PU,2,0,6.947617279999999,1,2
490,3BHT_A,1PU,2,0,6.9021409,1,3
490,3BHT_A,1PU,2,0,6.494320459999999,1,4
490,3BHT_A,1PU,2,0,6.466447840000001,1,5
490,3BHT_A,1PU,2,0,6.38429696,1,6
490,3BHT_A,1PU,2,0,6.34248803,1,7
490,3BHT_A,1PU,2,0,6.31168145,1,8
490,3BHT_A,1PU,2,0,6.23319802,1,9
491,2C5V_C,1PU,2,0,7.5996898900000005,1,1
491,2C5V_C,1PU,2,0,7.318763219999999,1,2
491,2C5V_C,1PU,2,0,7.12072092,1,3
491,2C5V_C,1PU,2,0,6.7803815599999995,1,4
491,2C5V_C,1PU,2,0,6.74444055,1,5
491,2C5V_C,1PU,2,0,6.63955148,1,6
491,2C5V_C,1PU,2,0,6.6160798,1,7
491,2C5V_C,1PU,2,0,6.550065699999999,1,8
491,2C5V_C,1PU,2,0,6.305813529999999,1,9
492,4BCM_C,1PU,2,0,7.0268342,1,1
492,4BCM_C,1PU,2,0,6.51705865,1,2
492,4BCM_C,1PU,2,0,6.259603660000001,1,3
492,4BCM_C,1PU,2,0,6.18478768,1,4
492,4BCM_C,1PU,2,0,6.1539811,1,5
492,4BCM_C,1PU,2,0,6.10923821,1,6
492,4BCM_C,1PU,2,0,6.06742928,1,7
492,4BCM_C,1PU,2,0,6.038823170000001,1,8
492,4BCM_C,1PU,2,0,5.969875109999999,1,9
493,7KJS_A,1PU,2,0,6.95568567,1,1
493,7KJS_A,1PU,2,0,6.89773996,1,2
493,7KJS_A,1PU,2,0,6.45104455,1,3
493,7KJS_A,1PU,2,0,6.30948098,1,4
493,7KJS_A,1PU,2,0,6.19652352,1,5
493,7KJS_A,1PU,2,0,6.15178063,1,6
493,7KJS_A,1PU,2,0,6.122441029999999,1,7
493,7KJS_A,1PU,2,0,6.06962975,1,8
493,7KJS_A,1PU,2,0,5.92879967,1,9
494,3BHU_A,1PU,2,0,7.544678139999999,1,1
494,3BHU_A,1PU,2,0,7.29162409,1,2
494,3BHU_A,1PU,2,0,7.00556299,1,3
494,3BHU_A,1PU,2,0,6.85959848,1,4
494,3BHU_A,1PU,2,0,6.626348660000001,1,5
494,3BHU_A,1PU,2,0,6.54859872,1,6
494,3BHU_A,1PU,2,0,6.49358697,1,7
494,3BHU_A,1PU,2,0,6.22586312,1,8
494,3BHU_A,1PU,2,0,6.2016579499999995,1,9
495,4CFW_C,1PU,2,0,6.882336669999999,1,1
495,4CFW_C,1PU,2,0,6.82512445,1,2
495,4CFW_C,1PU,2,0,6.456912470000001,1,3
495,4CFW_C,1PU,2,0,6.354957359999999,1,4
495,4CFW_C,1PU,2,0,6.29041024,1,5
495,4CFW_C,1PU,2,0,6.28087487,1,6
495,4CFW_C,1PU,2,0,6.162049489999999,1,7
495,4CFW_C,1PU,2,0,6.138577809999999,1,8
495,4CFW_C,1PU,2,0,5.983077929999999,1,9
496,1B38_A,1PU,1,0,7.260817509999999,1,1
496,1B38_A,1PU,1,0,6.49285348,1,2
496,1B38_A,1PU,1,0,6.3930988399999995,1,3
496,1B38_A,1PU,1,0,6.2053254,1,4
496,1B38_A,1PU,1,0,6.04175713,1,5
496,1B38_A,1PU,1,0,6.0094835699999996,1,6
496,1B38_A,1PU,1,0,5.93980202,1,7
496,1B38_A,1PU,1,0,5.777700729999999,1,8
496,1B38_A,1PU,1,0,5.57159004,1,9
497,4FKG_A,1PU,1,0,7.053973330000001,1,1
497,4FKG_A,1PU,1,0,6.70043115,1,2
497,4FKG_A,1PU,1,0,6.58380624,1,3
497,4FKG_A,1PU,1,0,6.30508004,1,4
497,4FKG_A,1PU,1,0,6.234665,1,5
497,4FKG_A,1PU,1,0,6.169384389999999,1,6
497,4FKG_A,1PU,1,0,6.10190331,1,7
497,4FKG_A,1PU,1,0,5.94053551,1,8
497,4FKG_A,1PU,1,0,5.93100014,1,9
498,2R3R_A,1PU,1,0,6.70703256,1,1
498,2R3R_A,1PU,1,0,6.6600892,1,2
498,2R3R_A,1PU,1,0,5.88699074,1,3
498,2R3R_A,1PU,1,0,5.564988629999999,1,4
498,2R3R_A,1PU,1,0,5.547384869999999,1,5
498,2R3R_A,1PU,1,0,5.43736137,1,6
498,2R3R_A,1PU,1,0,5.334672769999999,1,7
498,2R3R_A,1PU,1,0,5.28992988,1,8
498,2R3R_A,1PU,1,0,5.28919639,1,9
499,1GIH_A,1PU,1,0,7.75225581,1,1
499,1GIH_A,1PU,1,0,7.51753901,1,2
499,1GIH_A,1PU,1,0,7.24101328,1,3
499,1GIH_A,1PU,1,0,6.872801299999999,1,4
499,1GIH_A,1PU,1,0,6.87206781,1,5
499,1GIH_A,1PU,1,0,6.86033197,1,6
499,1GIH_A,1PU,1,0,6.8214570000000005,1,7
499,1GIH_A,1PU,1,0,6.7972518299999996,1,8
499,1GIH_A,1PU,1,0,6.698964169999999,1,9
500,2BHE_A,1PU,1,0,5.85398369,1,1
500,2BHE_A,1PU,1,0,5.8019058999999995,1,2
500,2BHE_A,1PU,1,0,5.775500259999999,1,3
500,2BHE_A,1PU,1,0,5.55178581,1,4
500,2BHE_A,1PU,1,0,5.48430473,1,5
500,2BHE_A,1PU,1,0,5.4014203599999995,1,6
500,2BHE_A,1PU,1,0,5.34200767,1,7
500,2BHE_A,1PU,1,0,5.2664582,1,8
500,2BHE_A,1PU,1,0,5.22538276,1,9
501,4FKI_A,1PU,1,0,7.5622819,1,1
501,4FKI_A,1PU,1,0,6.83025888,1,2
501,4FKI_A,1PU,1,0,6.7781810899999995,1,3
501,4FKI_A,1PU,1,0,6.40923562,1,4
501,4FKI_A,1PU,1,0,6.3901648799999995,1,5
501,4FKI_A,1PU,1,0,6.29554467,1,6
501,4FKI_A,1PU,1,0,6.27280648,1,7
501,4FKI_A,1PU,1,0,6.157648549999999,1,8
501,4FKI_A,1PU,1,0,5.941268999999999,1,9
502,1GIJ_A,1PU,1,0,6.86253244,1,1
502,1GIJ_A,1PU,1,0,6.729037259999999,1,2
502,1GIJ_A,1PU,1,0,6.44811059,1,3
502,1GIJ_A,1PU,1,0,5.88112282,1,4
502,1GIJ_A,1PU,1,0,5.85985161,1,5
502,1GIJ_A,1PU,1,0,5.85765114,1,6
502,1GIJ_A,1PU,1,0,5.84664879,1,7
502,1GIJ_A,1PU,1,0,5.70728569,1,8
502,1GIJ_A,1PU,1,0,5.66841072,1,9
503,2VTR_A,1PU,1,0,6.735638669999999,1,1
503,2VTR_A,1PU,1,0,6.6527543,1,2
503,2VTR_A,1PU,1,0,6.4693818,1,3
503,2VTR_A,1PU,1,0,6.44591012,1,4
503,2VTR_A,1PU,1,0,6.43490777,1,5
503,2VTR_A,1PU,1,0,6.34982293,1,6
503,2VTR_A,1PU,1,0,6.19138909,1,7
503,2VTR_A,1PU,1,0,6.143712239999999,1,8
503,2VTR_A,1PU,1,0,6.014618,1,9
504,7S7A_A,BRY,1,0,6.7261033,1,1
504,7S7A_A,BRY,1,0,6.557400599999999,1,2
504,7S7A_A,BRY,1,0,6.40630166,1,3
504,7S7A_A,BRY,1,0,6.143712239999999,1,4
504,7S7A_A,BRY,1,0,5.64200508,1,5
504,7S7A_A,BRY,1,0,5.28699592,1,6
504,7S7A_A,BRY,1,0,5.2136469199999995,1,7
504,7S7A_A,BRY,1,0,5.08895362,1,8
504,7S7A_A,BRY,1,0,5.05668006,1,9
505,8FOW_A,BRY,1,0,7.08698038,1,1
505,8FOW_A,BRY,1,0,6.957152649999999,1,2
505,8FOW_A,BRY,1,0,6.735638669999999,1,3
505,8FOW_A,BRY,1,0,6.58380624,1,4
505,8FOW_A,BRY,1,0,6.289676749999999,1,5
505,8FOW_A,BRY,1,0,6.139311299999999,1,6
505,8FOW_A,BRY,1,0,6.11657311,1,7
505,8FOW_A,BRY,1,0,5.8019058999999995,1,8
505,8FOW_A,BRY,1,0,5.75496254,1,9
506,7S9X_A,BRY,1,0,7.109718569999999,1,1
506,7S9X_A,BRY,1,0,6.707766049999999,1,2
506,7S9X_A,BRY,1,0,6.47965066,1,3
506,7S9X_A,BRY,1,0,6.376228569999999,1,4
506,7S9X_A,BRY,1,0,5.97500954,1,5
506,7S9X_A,BRY,1,0,5.93613457,1,6
506,7S9X_A,BRY,1,0,5.91266289,1,7
506,7S9X_A,BRY,1,0,5.70435173,1,8
507,7RXO_A,BRY,1,0,7.27181986,1,1
507,7RXO_A,BRY,1,0,7.08771387,1,2
507,7RXO_A,BRY,1,0,7.08111246,1,3
507,7RXO_A,BRY,1,0,6.68062692,1,4
507,7RXO_A,BRY,1,0,6.59847604,1,5
507,7RXO_A,BRY,1,0,6.373294609999999,1,6
507,7RXO_A,BRY,1,0,6.17011788,1,7
507,7RXO_A,BRY,1,0,6.152514119999999,1,8
507,7RXO_A,BRY,1,0,6.0197524300000005,1,9
508,7S84_A,BRY,1,0,7.10678461,1,1
508,7S84_A,BRY,1,0,6.83172586,1,2
508,7S84_A,BRY,1,0,6.83025888,1,3
508,7S84_A,BRY,1,0,6.6050774500000005,1,4
508,7S84_A,BRY,1,0,6.30654702,1,5
508,7S84_A,BRY,1,0,6.126841969999999,1,6
508,7S84_A,BRY,1,0,6.076231160000001,1,7
508,7S84_A,BRY,1,0,6.01241753,1,8
508,7S84_A,BRY,1,0,5.97354256,1,9
509,7S85_A,BRY,1,0,7.2542161,1,1
509,7S85_A,BRY,1,0,6.640284970000001,1,2
509,7S85_A,BRY,1,0,6.61167886,1,3
509,7S85_A,BRY,1,0,6.26033715,1,4
509,7S85_A,BRY,1,0,6.057160419999999,1,5
509,7S85_A,BRY,1,0,5.978676989999999,1,6
509,7S85_A,BRY,1,0,5.93833504,1,7
509,7S85_A,BRY,1,0,5.93026665,1,8
509,7S85_A,BRY,1,0,5.92879967,1,9
510,7S4T_A,BRY,1,0,7.23147791,1,1
510,7S4T_A,BRY,1,0,7.204338779999999,1,2
510,7S4T_A,BRY,1,0,6.42610589,1,3
510,7S4T_A,BRY,1,0,6.4253724,1,4
510,7S4T_A,BRY,1,0,6.310947959999999,1,5
510,7S4T_A,BRY,1,0,6.26987252,1,6
510,7S4T_A,BRY,1,0,5.971342089999999,1,7
510,7S4T_A,BRY,1,0,5.83417946,1,8
510,7S4T_A,BRY,1,0,5.16963752,1,9
511,8FP0_A,BRY,1,0,7.00556299,1,1
511,8FP0_A,BRY,1,0,6.954218689999999,1,2
511,8FP0_A,BRY,1,0,6.894072509999999,1,3
511,8FP0_A,BRY,1,0,6.828058409999999,1,4
511,8FP0_A,BRY,1,0,6.768645719999999,1,5
511,8FP0_A,BRY,1,0,6.68649484,1,6
511,8FP0_A,BRY,1,0,6.65788873,1,7
511,8FP0_A,BRY,1,0,6.55886758,1,8
511,8FP0_A,BRY,1,0,6.40483468,1,9
512,7RWF_A,BRY,1,0,6.40703515,1,1
512,7RWF_A,BRY,1,0,5.7652314,1,2
512,7RWF_A,BRY,1,0,5.67574562,1,3
512,7RWF_A,BRY,1,0,5.35301002,1,4
